ID;work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;remote_ratio
2281;2021;SE;FT;Principal Data Engineer;200000;USD;200000;100
2282;2021;MI;FT;Big Data Engineer;60000;USD;60000;50
2283;2021;MI;FT;Data Engineer;200000;USD;200000;100
2284;2021;EN;FT;Machine Learning Developer;100000;USD;100000;50
2285;2021;MI;FT;Data Engineer;100000;USD;100000;100
2286;2021;SE;FT;Machine Learning Engineer;70000;EUR;82744;50
2287;2020;MI;FT;Data Engineer;51999;EUR;59303;100
2288;2021;MI;FT;Research Scientist;53000;EUR;62649;50
2289;2021;MI;FT;Data Engineer;60000;GBP;82528;100
2290;2021;MI;FT;Data Architect;170000;USD;170000;100
2291;2021;MI;FT;Data Architect;150000;USD;150000;100
2292;2021;EN;FT;BI Data Analyst;55000;USD;55000;50
2293;2021;EX;FT;Director of Data Science;250000;USD;250000;0
2294;2021;EN;FT;Data Engineer;80000;USD;80000;100
2295;2020;EN;FT;Big Data Engineer;70000;USD;70000;100
2296;2021;EX;FT;Director of Data Science;110000;EUR;130026;50
2297;2021;EN;FT;Data Science Consultant;54000;EUR;63831;50
2298;2020;SE;FT;Data Scientist;60000;EUR;68428;100
2299;2021;EX;FT;Head of Data Science;85000;USD;85000;0
2300;2021;EX;FT;Head of Data;230000;USD;230000;50
2301;2021;EN;FT;Machine Learning Engineer;125000;USD;125000;100
2302;2021;SE;FT;Data Analytics Manager;120000;USD;120000;100
2303;2020;MI;FT;Research Scientist;450000;USD;450000;0
2304;2020;MI;FT;Data Analyst;41000;EUR;46759;50
2305;2020;MI;FT;Data Engineer;65000;EUR;74130;50
2306;2021;SE;FT;Data Science Engineer;159500;CAD;127221;50
2307;2021;SE;FT;Data Science Manager;144000;USD;144000;100
2308;2021;EN;FT;Data Scientist;13400;USD;13400;100
2309;2021;MI;FT;Data Scientist;95000;CAD;75774;100
2310;2021;MI;FT;Data Scientist;150000;USD;150000;100
2311;2020;MI;FT;Data Science Consultant;103000;USD;103000;100
2312;2021;SE;FT;Data Engineer;153000;USD;153000;100
2313;2021;MI;FT;Data Engineer;90000;USD;90000;100
2314;2021;EN;FT;Data Analyst;90000;USD;90000;100
2315;2021;EN;FT;Data Analyst;60000;USD;60000;100
2316;2021;MI;FT;Data Scientist;50000;USD;50000;100
2317;2021;EN;PT;AI Scientist;12000;USD;12000;100
2318;2021;MI;PT;3D Computer Vision Researcher;400000;INR;5409;50
2319;2021;MI;CT;ML Engineer;270000;USD;270000;100
2320;2021;MI;FT;Applied Data Scientist;68000;CAD;54238;50
2321;2021;MI;FT;Machine Learning Engineer;40000;EUR;47282;100
2322;2021;EX;FT;Director of Data Science;130000;EUR;153667;100
2323;2021;MI;FT;Data Engineer;110000;PLN;28476;100
2324;2021;MI;FT;Data Analytics Engineer;110000;USD;110000;100
2325;2021;EN;FT;Research Scientist;60000;GBP;82528;50
2326;2020;EN;FT;Machine Learning Engineer;250000;USD;250000;50
2327;2021;EN;FT;Data Analyst;50000;EUR;59102;50
2328;2021;SE;FT;Data Analyst;80000;USD;80000;100
2329;2020;EN;FT;Data Analyst;10000;USD;10000;100
2330;2020;EN;FT;Machine Learning Engineer;138000;USD;138000;100
2331;2021;MI;FT;Data Engineer;140000;USD;140000;100
2332;2021;SE;FT;Data Analytics Engineer;67000;EUR;79197;100
2333;2021;SE;FT;Lead Data Analyst;170000;USD;170000;100
2334;2021;EN;FT;Data Analyst;80000;USD;80000;100
2335;2020;MI;FT;Data Scientist;45760;USD;45760;100
2336;2021;MI;FT;BI Data Analyst;100000;USD;100000;100
2337;2021;SE;FT;Data Scientist;45000;EUR;53192;50
2338;2021;EX;FT;Head of Data;235000;USD;235000;100
2339;2021;EX;FT;BI Data Analyst;150000;USD;150000;100
2340;2020;EX;FT;Data Engineer;70000;EUR;79833;50
2341;2021;EN;FT;Machine Learning Scientist;225000;USD;225000;100
2342;2021;EN;FT;Data Science Consultant;65000;EUR;76833;100
2343;2020;MI;FT;Machine Learning Infrastructure Engineer;44000;EUR;50180;0
2344;2021;SE;FT;Marketing Data Analyst;75000;EUR;88654;100
2345;2021;SE;FT;Lead Data Engineer;75000;GBP;103160;100
2346;2021;SE;FT;Data Engineer;82500;GBP;113476;100
2347;2021;SE;FT;Machine Learning Engineer;80000;EUR;94564;50
2348;2021;EN;FT;Data Engineer;2250000;INR;30428;100
2349;2021;SE;FT;Data Engineer;150000;USD;150000;100
2350;2021;SE;FT;Data Engineer;115000;USD;115000;100
2351;2021;MI;FT;Research Scientist;235000;CAD;187442;100
2352;2021;MI;FT;Data Analyst;37456;GBP;51519;50
2353;2020;MI;FT;Data Engineer;106000;USD;106000;100
2354;2020;MI;FT;Data Engineer;88000;GBP;112872;50
2355;2021;MI;FT;BI Data Analyst;11000000;HUF;36259;50
2356;2020;EN;PT;ML Engineer;14000;EUR;15966;100
2357;2021;MI;FT;Computer Vision Software Engineer;81000;EUR;95746;100
2358;2021;EN;FT;Computer Vision Software Engineer;70000;USD;70000;100
2359;2020;MI;FT;Data Scientist;60000;GBP;76958;100
2360;2021;MI;FT;Cloud Data Engineer;120000;SGD;89294;50
2361;2021;EN;FT;Data Scientist;2200000;INR;29751;50
2362;2021;SE;FT;Lead Data Engineer;276000;USD;276000;0
2363;2020;SE;FT;Data Engineer;188000;USD;188000;100
2364;2021;SE;FT;Cloud Data Engineer;160000;USD;160000;100
2365;2020;MI;FT;Data Scientist;105000;USD;105000;100
2366;2021;SE;FT;Data Engineer;174000;USD;174000;100
2367;2021;MI;FT;Data Analyst;93000;USD;93000;100
2368;2021;EN;FT;Data Scientist;2100000;INR;28399;100
2369;2021;SE;FT;Research Scientist;51400;EUR;60757;50
2370;2021;EN;FT;Data Scientist;90000;USD;90000;100
2371;2020;MI;FT;Data Engineer;61500;EUR;70139;50
2372;2020;EN;FT;Data Analyst;450000;INR;6072;0
2373;2020;SE;FT;Data Engineer;720000;MXN;33511;0
2374;2021;SE;FT;Principal Data Analyst;170000;USD;170000;100
2375;2021;SE;FT;Data Engineer;70000;GBP;96282;50
2376;2021;MI;FT;Data Engineer;108000;TRY;12103;0
2377;2021;EN;FT;Data Scientist;31000;EUR;36643;50
2378;2021;MI;FT;Data Engineer;52500;GBP;72212;50
2379;2020;EN;FT;Data Analyst;91000;USD;91000;100
2380;2021;SE;FT;Big Data Architect;125000;CAD;99703;50
2381;2021;SE;FT;Data Scientist;165000;USD;165000;100
2382;2021;MI;FT;Data Analyst;80000;USD;80000;100
2383;2021;SE;FT;Data Scientist;130000;CAD;103691;100
2384;2021;EN;FT;Data Engineer;1600000;INR;21637;50
2385;2020;EN;FT;Research Scientist;42000;USD;42000;50
2386;2020;MI;FT;Lead Data Scientist;115000;USD;115000;0
2387;2021;MI;FT;Research Scientist;80000;CAD;63810;100
2388;2020;SE;FT;Machine Learning Scientist;260000;USD;260000;0
2389;2021;MI;FT;Head of Data Science;110000;USD;110000;0
2390;2021;MI;FT;Data Architect;180000;USD;180000;100
2391;2021;SE;FT;Data Analyst;200000;USD;200000;100
2392;2020;SE;FT;Big Data Engineer;85000;GBP;109024;50
2393;2021;SE;FT;Data Engineer;200000;USD;200000;100
2394;2021;SE;FT;ML Engineer;256000;USD;256000;100
2395;2021;MI;FT;Data Engineer;110000;USD;110000;100
2396;2020;MI;FT;Data Scientist;70000;EUR;79833;0
2397;2021;EN;FT;Data Engineer;72500;USD;72500;100
2398;2021;SE;FT;Machine Learning Engineer;185000;USD;185000;50
2399;2021;MI;PT;Data Engineer;59000;EUR;69741;100
2400;2021;EN;FT;Research Scientist;100000;USD;100000;0
2401;2021;MI;FT;Data Engineer;112000;USD;112000;100
2402;2020;SE;FT;Machine Learning Engineer;150000;USD;150000;50
2403;2021;SE;FT;Data Scientist;180000;TRY;20171;50
2404;2021;SE;FT;AI Scientist;55000;USD;55000;100
2405;2021;EN;FT;Data Scientist;58000;USD;58000;50
2406;2021;EN;FT;Data Scientist;100000;USD;100000;100
2407;2021;SE;FT;Data Scientist;65720;EUR;77684;50
2408;2021;EN;FT;Machine Learning Engineer;85000;USD;85000;100
2409;2021;EN;FT;Data Science Consultant;65000;EUR;76833;0
2410;2021;SE;CT;Staff Data Scientist;105000;USD;105000;100
2411;2020;EN;FT;Data Analyst;72000;USD;72000;100
2412;2021;EN;FT;Data Engineer;55000;EUR;65013;50
2413;2021;MI;FT;Data Engineer;250000;TRY;28016;100
2414;2021;MI;FT;Data Engineer;111775;USD;111775;0
2415;2021;MI;FT;Data Engineer;93150;USD;93150;0
2416;2021;SE;FT;Lead Data Engineer;160000;USD;160000;50
2417;2021;MI;FT;Data Scientist;21600;EUR;25532;100
2418;2021;SE;FT;Machine Learning Engineer;4900000;INR;66265;0
2419;2021;MI;FT;Data Scientist;1250000;INR;16904;100
2420;2021;SE;FT;Data Analyst;54000;EUR;63831;50
2421;2020;SE;FT;Lead Data Scientist;190000;USD;190000;100
2422;2021;EX;FT;Director of Data Science;120000;EUR;141846;0
2423;2021;EN;FT;Big Data Engineer;1200000;INR;16228;100
2424;2021;SE;FT;Data Analyst;90000;CAD;71786;100
2425;2020;MI;FT;Data Scientist;11000000;HUF;35735;50
2426;2021;SE;FT;Data Scientist;135000;USD;135000;0
2427;2021;EN;FT;Machine Learning Engineer;21000;EUR;24823;50
2428;2021;SE;FT;Data Science Manager;4000000;INR;54094;50
2429;2021;SE;FT;Machine Learning Engineer;1799997;INR;24342;100
2430;2021;EN;FT;BI Data Analyst;9272;USD;9272;100
2431;2021;MI;FT;Data Scientist;147000;USD;147000;50
2432;2021;SE;FT;Research Scientist;120500;CAD;96113;50
2433;2021;SE;FT;Data Science Manager;174000;USD;174000;100
2434;2020;MI;FT;Business Data Analyst;135000;USD;135000;100
2435;2021;EN;FT;Machine Learning Engineer;21844;USD;21844;50
2436;2020;SE;FT;Lead Data Engineer;125000;USD;125000;50
2437;2020;EN;FT;Data Scientist;45000;EUR;51321;0
2438;2020;MI;FT;Data Scientist;3000000;INR;40481;0
2439;2021;EX;FT;Data Science Consultant;59000;EUR;69741;100
2440;2021;SE;FT;Data Analytics Engineer;50000;USD;50000;100
2441;2020;EN;FT;Data Scientist;35000;EUR;39916;0
2442;2020;MI;FT;Lead Data Analyst;87000;USD;87000;100
2443;2021;MI;FT;Data Engineer;22000;EUR;26005;0
2444;2021;MI;FT;Data Scientist;76760;EUR;90734;50
2445;2021;MI;FT;Big Data Engineer;1672000;INR;22611;0
2446;2021;MI;FT;Data Scientist;420000;INR;5679;100
2447;2021;EN;FT;Machine Learning Engineer;81000;USD;81000;50
2448;2021;MI;FT;Data Scientist;30400000;CLP;40038;100
2449;2021;EN;FT;Data Science Consultant;90000;USD;90000;100
2450;2021;MI;FT;Data Scientist;52000;EUR;61467;50
2451;2021;SE;FT;Machine Learning Infrastructure Engineer;195000;USD;195000;100
2452;2021;MI;FT;Data Scientist;32000;EUR;37825;100
2453;2020;MI;FT;Data Analyst;85000;USD;85000;100
2454;2021;EX;CT;Principal Data Scientist;416000;USD;416000;100
2455;2021;SE;FT;Machine Learning Scientist;225000;USD;225000;100
2456;2021;MI;FT;Data Scientist;40900;GBP;56256;50
2457;2021;MI;FT;Data Scientist;2500000;INR;33808;0
2458;2021;MI;FT;Data Scientist;85000;GBP;116914;50
2459;2021;MI;FT;Machine Learning Engineer;180000;PLN;46597;100
2460;2020;MI;FT;Data Analyst;8000;USD;8000;50
2461;2020;EN;FT;Data Engineer;4450000;JPY;41689;100
2462;2020;SE;FT;Big Data Engineer;100000;EUR;114047;100
2463;2021;MI;FT;Machine Learning Engineer;75000;EUR;88654;100
2464;2020;EN;FT;Data Science Consultant;423000;INR;5707;50
2465;2020;MI;FT;Lead Data Engineer;56000;USD;56000;100
2466;2021;EN;PT;Computer Vision Engineer;180000;DKK;28609;50
2467;2021;MI;FT;Data Scientist;75000;EUR;88654;50
2468;2020;MI;FT;Product Data Analyst;450000;INR;6072;100
2469;2020;SE;FT;Data Engineer;42000;EUR;47899;50
2470;2020;MI;FT;BI Data Analyst;98000;USD;98000;0
2471;2021;MI;FT;Data Engineer;48000;GBP;66022;50
2472;2021;MI;FT;Research Scientist;48000;EUR;56738;50
2473;2021;MI;FT;Machine Learning Engineer;21000;EUR;24823;50
2474;2021;SE;FT;Data Analytics Manager;120000;USD;120000;0
2475;2021;MI;FL;Data Engineer;20000;USD;20000;0
2476;2020;EX;FT;Director of Data Science;325000;USD;325000;100
2477;2021;SE;FT;Machine Learning Engineer;200000;USD;200000;100
2478;2020;EN;FT;AI Scientist;300000;DKK;45896;50
2479;2021;MI;FT;Data Scientist;160000;USD;160000;100
2480;2021;SE;FT;Research Scientist;50000;USD;50000;100
2481;2021;MI;FT;Data Science Engineer;34000;EUR;40189;100
2482;2021;MI;FT;Data Scientist;69600;BRL;12901;0
2483;2021;SE;FT;Data Engineer;165000;USD;165000;0
2484;2021;EN;FT;Big Data Engineer;435000;INR;5882;0
2485;2020;MI;FT;Data Scientist;37000;EUR;42197;50
2486;2021;SE;FT;Principal Data Engineer;185000;USD;185000;100
2487;2020;EN;FT;Data Scientist;55000;EUR;62726;50
2488;2020;EN;PT;Data Scientist;19000;EUR;21669;50
2489;2020;MI;FT;Data Engineer;110000;USD;110000;100
2490;2021;SE;FT;Data Analytics Manager;140000;USD;140000;100
2491;2020;SE;FT;Data Scientist;120000;USD;120000;50
2492;2021;SE;FT;Data Scientist;110000;CAD;87738;100
2493;2021;SE;FT;Finance Data Analyst;45000;GBP;61896;50
2494;2021;MI;FL;Machine Learning Scientist;12000;USD;12000;50
2495;2021;SE;FT;Data Engineer;65000;EUR;76833;50
2496;2021;MI;FT;Machine Learning Engineer;74000;USD;74000;50
2497;2021;SE;FT;Data Science Manager;152000;USD;152000;100
2498;2021;MI;FT;Big Data Engineer;18000;USD;18000;0
2499;2020;SE;FL;Computer Vision Engineer;60000;USD;60000;100
2500;2021;MI;FT;Data Scientist;130000;USD;130000;50
2501;2021;SE;FT;Computer Vision Engineer;102000;BRL;18907;0
2502;2021;EN;FT;Business Data Analyst;50000;EUR;59102;100
2503;2021;SE;FT;Principal Data Scientist;147000;EUR;173762;100
2504;2020;SE;FT;Principal Data Scientist;130000;EUR;148261;100
2505;2020;MI;FT;Data Scientist;34000;EUR;38776;100
2506;2021;MI;FT;Data Scientist;39600;EUR;46809;100
2507;2021;EN;FT;AI Scientist;1335000;INR;18053;100
2508;2020;SE;FT;Data Scientist;80000;EUR;91237;0
2509;2020;MI;FT;Data Scientist;55000;EUR;62726;50
2510;2021;MI;FT;Data Scientist;115000;USD;115000;50
2511;2021;SE;FT;Principal Data Scientist;235000;USD;235000;100
2512;2021;MI;FT;Lead Data Analyst;1450000;INR;19609;100
2513;2021;MI;FT;Data Analyst;75000;USD;75000;0
2514;2021;MI;FT;Data Analyst;62000;USD;62000;0
2515;2021;MI;FT;Data Scientist;73000;USD;73000;0
2516;2021;MI;FT;Data Engineer;38400;EUR;45391;100
2517;2020;SE;FT;Data Science Manager;190200;USD;190200;100
2518;2020;MI;FT;Data Scientist;118000;USD;118000;100
2519;2020;MI;FT;Data Scientist;138350;USD;138350;100
2520;2020;MI;FT;Data Engineer;130800;USD;130800;100
2521;2020;SE;FT;Machine Learning Engineer;40000;EUR;45618;100
2522;2021;SE;FT;Director of Data Science;168000;USD;168000;0
2523;2021;MI;FT;Data Scientist;160000;SGD;119059;100
2524;2021;MI;FT;Applied Machine Learning Scientist;423000;USD;423000;50
2525;2021;MI;FT;Data Engineer;24000;EUR;28369;50
2526;2021;SE;FT;Data Specialist;165000;USD;165000;100
2527;2020;SE;FT;Data Scientist;412000;USD;412000;100
2528;2021;MI;FT;Principal Data Scientist;151000;USD;151000;100
2529;2020;EN;FT;Data Scientist;105000;USD;105000;100
2530;2020;EN;CT;Business Data Analyst;100000;USD;100000;100
2531;2021;SE;FT;Data Science Manager;7000000;INR;94665;50
